Mixture	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic	P-value	Correlation	RMSE
126432538	0.11115328872485	0	0.131541407108588	0.267113392832248	0.134941968160385	0	0.0239816940428815	0	0.0290985067004651	0.0157941218511028	0.0904448351822137	0.0248026922402051	0.0149539418260938	0.00924123206550041	0.0393791320735869	0.0800344519861373	0.00551664703140676	0.0220026881743359	0	0.675606840278902	0.811512974643883
126432216	0.179764156390147	0	0.146369898113609	0.224854351589787	0.136174636198628	0	0.0213095962614768	0	0.0141389385950125	0.0131175953067554	0.0462969355758997	0.0515344507331408	0.0154486579321451	0.0127099386701684	0.0575307314285877	0.0418096668150724	0.0156937039688995	0.0232467424206706	0	0.670755305729686	0.807980543670813
126435075	0.0309812916557891	0.0072400488711387	0.178306465234941	0.27595491203397	0.0822058451054481	0	0.0265104897079128	0	0.0445907578371012	0.0276986675072865	0.177252564784675	0.00133062454392344	0.0247352853039009	0.00954497909910747	0.0328046203816756	0.041879383786187	0.00538280206599967	0.0335812620809439	0	0.639220992613826	0.822408423148848
126431705	0.0816144258935026	0	0.171822025230291	0.252843185843427	0.153703475070167	0	0.0293832736163291	0.0260424576997619	0	0.00413431901093932	0.104663086950152	0.013986193521515	0.0160708772213599	0.0111967563260349	0.0326417116336871	0.0619129460019613	0.0138362943262903	0.0261489716545817	0	0.679864699680125	0.804542068111207
126434371	0.136416492404305	0	0.131187703651171	0.220031716537413	0.123646257854927	0	0.0170772282850723	0.00441973787991634	0.0141868590451183	0.0111223379963903	0.0559542207828669	0.0472960593443303	0.0135557332711196	0.0111059914220067	0.0564254472434847	0.11075349643272	0.0166565127761057	0.0301642050730526	0	0.654029715689065	0.80925169148865
126432638	0.226591092407168	0	0.132540931842661	0.213620094665651	0.110829569633137	0	0.0146212237080795	0.0210178529614144	0.0108462451404036	0.0099417384676477	0.0673764121373742	0.0413526983081334	0.0119868064343973	0.0105453295481135	0.0442116659535631	0.0390120049108603	0.0148217901900142	0.0306845436913817	0	0.663174069880991	0.817293575778327
126431655	0.173095428395999	0	0.126639141756978	0.240218111798445	0.12558006191049	0	0.0117272602611974	0.00576362582477591	0.0191856646632151	0.00672255304492157	0.0681037585154942	0.0437244101076596	0.0137412109033065	0.00840436844306592	0.0342102297402823	0.0811656154847034	0.012855302076942	0.0288632570725241	0	0.64785006260967	0.824495238326975
126432588	0.131552370253834	0	0.114577996763332	0.232969805890725	0.147529196442348	0	0.0332057743518111	0	0.0305215767369301	0.00521499787353731	0.0789703988465681	0.0328731651939568	0.0142501142982401	0.010647640653514	0.0462527654287596	0.0917530381469911	0.00994959251416457	0.0197315666052874	0	0.67687749280563	0.809780413633829
126435758	0	0.00763159564593341	0.213642944018592	0.218485202376883	0.0898829376292192	0	0.0206993568826042	0	0.0443507116844564	0.0134713548056705	0.161101813310601	0.00343270998010525	0.0266489061236511	0.00830161647577358	0.0418985623882494	0.106838831957688	0.00871650308816408	0.034896953632409	0	0.685677998697793	0.7855949693882
126435041	0.160335426847845	0	0.106776574458715	0.19523082179205	0.0973932307996478	0	0.00359395897083304	0	0.0314213646543396	0.0179580669573505	0.0566216944378812	0.00871695480406232	0.0168178728931912	0.0111307158119098	0.0464539507682595	0.201119997563025	0.0153150093390275	0.0311143599018622	0	0.675558617245438	0.785282308854938
126435073	0.104942845835127	0	0.170730204095266	0.190641287933242	0.126626327711056	0	0.0278668890698852	0	0.0397057837757517	0.0190225210824781	0.0810733478417176	0.0132415281734138	0.0147348960417574	0.0144675096680685	0.0834341703871336	0.0661758669516188	0.0237977502366536	0.0235390711968313	0	0.666579696154885	0.793032344729787
126435137	0.150055785065613	0	0.187746621852153	0.2166138977876	0.115321428934061	0	0.0207409895653306	0.0107973018865573	0.0327216996552495	0.0259540976501692	0.114635832741114	0.00178085256166777	0.0165587602432947	0.009707219539952	0.0469479439309698	0.0174671683856446	0.0069318432398858	0.0260185569607376	0	0.653556307394111	0.81250392662002
126435105	0.102706128215227	0.00127666320416152	0.238208034322395	0.196482732512512	0.118903295649113	0	0.013611790770393	0.0225255508565717	0.0325666095889427	0.0209926097297039	0.112486537334976	0	0.0178157426259054	0.0105641825372738	0.0493368756088982	0.019902294456896	0.0154571239526265	0.0271638286344039	0	0.658126543919107	0.799464655330255
126435011	0.128692793593103	0	0.164840249417551	0.200450963556467	0.103195927564661	0	0	0	0.0342615649413808	0.0223398177780523	0.0817659885411254	0.00561357125064878	0.02069804433229	0.0123318379907629	0.0795267011616451	0.113388464474919	0.0179793696047572	0.0149147057926368	0	0.68886832661486	0.777597819910466
126434979	0.0575783621578142	0	0.17905099921512	0.138395513977417	0.0652770272471371	0	0.013443781825836	0	0.0315631774486348	0.0467268059792212	0.0380953480870843	0.000297084448620397	0.0398550190905704	0.0158016537031386	0.101990460708596	0.218094951067441	0.0253003055181345	0.0285295095252344	0	0.642581634648832	0.779537302231033
126435153	0.0930288803749884	0.00217925020238848	0.19952957892905	0.191934065580045	0.110237681564898	0	0.0119108908354154	0	0.038381759019651	0.0208890704801476	0.0741330419320081	0.00100320035607056	0.0195937080213166	0.012055004850775	0.083724405226059	0.0934028086631142	0.0230880951565248	0.0249085588075476	0	0.686201093865153	0.775293471970213
126435027	0.0917012650114349	0	0.157337227414014	0.257368588186101	0.129077175871297	0	0.0225250488194068	0.0103584006457487	0.0208171206815318	0.00508936160525285	0.109820932648139	0.0231753106068234	0.01316635056456	0.010245401158107	0.0477222142503935	0.0667746446353217	0.00826752992090232	0.0265534279809655	0	0.666244601070993	0.808963743509505
126435091	0.0311343958143293	0	0.207298867049545	0.245594804424821	0.0853132228631539	0	0.0357557326748099	0	0.0480493162891817	0.0272745181329597	0.16912104360635	9.6869908617096e-05	0.0246260056693059	0.00894959739764762	0.0342479541097112	0.0421508286494003	0.00380914408340784	0.0365776993267596	0	0.64314606972401	0.815641255799769
126435059	0.0842564620779734	0.00126229834159467	0.156373856612763	0.204191244408429	0.0808183479623884	0	0.0200859296268913	0	0.0305709047410194	0.0347539908309074	0.0292758953352428	0.00272571097089172	0.0407398307944167	0.0149744661843846	0.0787327788938065	0.166868655487449	0.0204875696220642	0.0338820581097778	0	0.627550619857154	0.80239032942473
126435155	0.111460587191948	0.00407081870563163	0.24333616875013	0.182421383659443	0.0915340020056564	0	0.0114657951296062	0	0.03455437440255	0.0309680626857979	0.0780574978395873	0	0.0230703024036063	0.0110864347647213	0.0488521785164146	0.0831100954277515	0.0210664864156413	0.0249458121015147	0	0.667446423702187	0.790731618828264
126434997	0.112519395756866	0.0109692413020619	0.274138216393681	0.166774998357811	0.0853809730430887	0	0.022470259809987	0	0.0522972559139117	0.0390210904577662	0.0914002262758294	0	0.0186352294973981	0.00915622975360616	0.069339324788889	0.00274202516340189	0.017655708769307	0.0274998247163952	0	0.68683403271471	0.774448979921945
126435125	0.0895564249395324	0.0178738801944826	0.223904531099158	0.19532906687242	0.0891254506147529	0	0.0127575384732116	0	0.0424222004634472	0.0317621827447345	0.0847671518237749	0	0.0218231141586085	0.0083110327167054	0.0574248991582964	0.0811423159424058	0.0178059998744629	0.0259942109240072	0	0.6646451479896	0.793695480456031
126435093	0.080566173389994	0	0.16246282551182	0.173995458636587	0.0916522218088934	0	0.0179687436920596	0	0.0285718124158885	0.0287848427313316	0.0455739390716361	0.00411089923714246	0.0316691590767927	0.0116470661177524	0.0658261818274963	0.207202919397841	0.0214735654916803	0.0284941915930836	0	0.647146089359742	0.78859578335131
126435095	0	0.0428304078519456	0.229147064767477	0.213815385043893	0.0752617055330308	0	0.0443604988109789	0	0.0422906304282316	0.0359303175476752	0.104227009342474	0.00124957283410962	0.0332850914961407	0.0119329570420787	0.0497825872941209	0.0624267464468948	0.0164787393333541	0.0369812862275945	0	0.627755852888039	0.814799238324214
126435063	0.10761331698998	0	0.144819348154741	0.242717632619559	0.12855482464626	0	0.0178106478209449	0	0.0365825425989955	0.020434707239656	0.0887534878332041	0.0107212488558461	0.0163225086090268	0.00904280032527261	0.0469651023138154	0.0869139934497567	0.0138358433746702	0.0289119951682726	0	0.654637896968055	0.814042138464412
