Mixture	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic	P-value	Correlation	RMSE
4588	0.131308353321314	0.268290932018666	0.194955841184691	0.183400565567276	0	0.0699681713691204	0.0305386990545933	0.00717454048013795	0	0.00528576361675862	0	0.0504591111079661	0.0176194569353071	0.00472650296566497	0.0175318140377196	0.000211980305328917	0	0.0185282680354565	0	0.570928936551646	0.831372672209056
4596	0.105818748946519	0.0285408434150308	0.245716722373874	0.142496511576296	0	0.107213825787445	0.0645210256065967	0.0192902927773504	0	0	0	0.0842787242543573	0.0245382953356233	0.00467164282639052	0.0422529943649455	0.108603224114585	0	0.0220571486209866	0	0.51909648190937	0.858720932764596
4604	0.251876970383324	0.115896298280165	0.27934211283226	0.123750407634186	0	0.0713951132421367	0.0341690478165975	0.00582448911903784	0	0.0160784873022339	0	0.020219388733239	0.0157626905088634	0.00349003978723565	0.0420157454050792	0	0	0.0201792089556408	0	0.577098570283059	0.831461150328056
4581	0.0915623029724582	0.325019618665666	0.189884461706636	0.127468066077032	0	0.0527894742974176	0.000617319999543767	0.0184558547201796	0	0.0255080163964916	0	0.0518091737181303	0.0179207948653004	0.00505293526578893	0.0355309889987674	0.035803699179683	0	0.0225772931369049	0	0.561172130028576	0.834463466803614
4573	0.115699748720318	0.00111670900767923	0.301324874440418	0.12898656279221	0	0.13009125921065	0.0966776573721323	0.0118864775975256	0	0.00332938825098487	0	0.0829635731619464	0.0148207819029088	0.0032012054559993	0.0332066313619385	0.049786481429186	0.00483541763485387	0.0220732316612494	0	0.515584156107715	0.862141126882606
4589	0.157265905661057	0.144932907227736	0.215682884289006	0.161912071765309	0	0.0899956078419636	0.0414609803998825	0.00877905935715758	0	0	0	0.0697081651864188	0.0186854913400184	0.00514683641348099	0.0381290256833238	0.0292393970383466	0	0.0190616677963009	0	0.55480806043653	0.841921899834883
4597	0.27031866674674	0.180871826738268	0.204162863815733	0.138720278783741	0	0.0559674287418988	0.0284647698788276	0.0145758882796474	0	0.0266143055622755	0	0.0127237510960676	0.0158331425621877	0.00443972507425585	0.0327245376501294	0	0	0.0145828150702281	0	0.568862190352603	0.834632325287473
4541	0.18036810875514	0.0153341792154095	0.302465779489694	0.211371412709549	0	0.0765894826050931	0	0.0134058857309557	0	0.00642645192095533	0.00700536459629593	0.065855824367337	0.0126758429839396	0.00394838868359262	0.042822898752713	0.0446813007356118	5.24157776888208e-05	0.0169966636760244	0	0.604413805300921	0.819990258468055
4517	0.275203732615402	0.0211349724044755	0.267646570362944	0.173582788765313	0	0.0586822629006513	0.0259519610363784	0.00913450227403622	0	0	0.00223657884102768	0.0464153265013168	0.0161109284823854	0.00221554498811087	0.032330837422419	0.0548266827535597	0	0.0145273106519796	0	0.569466533704588	0.837619269227706
4525	0.241729824161605	0.137150563138484	0.23174733120439	0.131930993046181	0	0.0762379553357504	0.0128756139510005	0.00570094846855201	0	0.0192161479304065	0	0.0608458029544162	0.0122535364938352	0.00371789543273511	0.0390001056767203	0	0.00672052218301172	0.0208727600229121	0	0.514497465767762	0.863072269353875
