Mixture	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic	P-value	Correlation	RMSE
141667089	0.101007649529686	0	0.154846455434002	0.255766246955607	0.109577584283352	0	0.0123193906371405	0.00653644407815611	0.0410183619010307	0.00619243887693996	0.167543234437933	0.00605954854737803	0.0177911725053599	0.00650059705956802	0.0591528831327917	0.0281611527075769	0.00206765339194914	0.0254591865215296	0	0.631871162662609	0.796939734031647
141667177	0	0.0229591926006059	0.277243007379287	0.148286690394989	0.104110049767901	0	0.00353592648736802	0	0.0765146513685423	0.0314333921345549	0.166102123396707	0	0.0163482141287059	0.00712441262662779	0.0756472196916876	0.0389901094033239	0.0036326769743083	0.028072333645391	0	0.630089713784937	0.780967520335608
141667207	0.096268221193412	0	0.221749528260154	0.147797839347698	0.0730619484563914	0	0.0109152524833941	0	0.0485628345667339	0.0275289889374115	0.127962884979112	0.00727206384211377	0.0241663702798008	0.0111997147744775	0.0927090100172377	0.0786531073900675	0.00451572305478113	0.027636512417215	0	0.671297362949703	0.758631126615376
139409861	0.074157090736892	0	0.154512194338874	0.239563608395307	0.0795870710015775	0	0.0156317503976632	0	0.0463907400693779	0.0128651788565119	0.124295913128935	0.00140794308592644	0.0221063753894854	0.00796326166785482	0.107419604805242	0.0441469710045448	0.0144382554257977	0.055514041696011	0	0.575930160664872	0.826058616991745
139409845	0.179211442961048	0	0.166103353761518	0.203365547749153	0.0846721184211724	0	0.006742048841013	0.000692625086667911	0.0582806912180848	0.0188302121095002	0.125802512263111	0	0.0178950205484351	0.00864393656566521	0.069155265181529	0.0268091064633643	0.0111713484787073	0.0226247703510302	0	0.654158774227785	0.782768223908528
139409841	0.186760390547951	0	0.147002428317905	0.160920046721473	0.0500505028650158	0	0	0	0.0557195448425057	0.0289683406182301	0.0689555006745802	0.0108939554139846	0.0151923835873889	0.0110062519255902	0.156081612844977	0.0584510319766842	0.0151745614552546	0.034823448208459	0	0.644642051252864	0.783602158562103
139409825	0.188837935061394	0	0.152624297915867	0.233102357858439	0.0989695295795642	0	0.000937067491712599	0.0133258958365711	0.0481593849492767	0.00922004354250125	0.0878650871442281	0.00246039905267818	0.0176996795682194	0.0100612292806452	0.0633672060660615	0.0306498279187229	0.0114938883193274	0.0312261704147924	0	0.639828497576042	0.792139877329977
127687007	0.131334889834818	0	0.145411051433042	0.182981106163596	0.0480507046349684	0	0.00638156658706613	0	0.0590063465208323	0.0152443868815151	0.0915318928859741	0.0325912143300382	0.0151182963151998	0.0108811796280851	0.110431178291975	0.0935986633471083	0.0199777982727655	0.0374597248730163	0	0.621821236624341	0.799290460794651
127687057	0.172692498284518	0	0.137121672637453	0.191959529621963	0.0780997165722423	0	0.00269570917409582	0	0.0486279585796111	0.0143479295151902	0.0612990403921665	0.0223878870175997	0.0187433946093293	0.011181839239111	0.0993056349929108	0.0895346845139418	0.015700674342122	0.0363018305077465	0	0.659827673525506	0.779689277805017
127687001	0.219571868687985	0	0.148200643454458	0.232941436078684	0.0688903779175936	0	0.00116424139725547	0.0289573211943463	0.0517815414070574	0.0154265354460283	0.117554130199972	0	0.017026969140114	0.00833040512451764	0.0601993663298031	0.00138973346177279	0.00539599355122332	0.0231694366091883	0	0.609136181897282	0.809083348533158
127687065	0.236708623668494	0	0.14718207460854	0.172885083846634	0.0230715917357487	0	0	0.0105434146242056	0.0640615372649811	0.0662902015509219	0.0741585817347	0.00128967176278771	0.0215781747277133	0.00904039023287095	0.0934599805298504	0.0406624584442739	0.00977506802468211	0.0292931472435959	0	0.599765874815801	0.813778913137943
141667185	0	0.037727540232687	0.225473663943095	0.18918388057306	0.0373416381903065	0	0.0457104193166364	0	0.0497867763987948	0.0096176741168221	0.170344882720207	0.0251756362354693	0.0174697932526863	0.00970197463538422	0.0704418479662553	0.0821344401740241	9.19163875140957e-05	0.0297979158570573	0	0.647339900513963	0.775547466607336
141667169	0.0303582988648271	0.0122297298433117	0.191915728772391	0.248796099350313	0.0619475539271647	0	0.0383612633107512	0	0.0561472239719153	0.00908458492870923	0.157745495574988	0.00149662459697292	0.0187575467270819	0.00870278453420038	0.0581538640959388	0.0865260696300367	0	0.0197771318713974	0	0.691018948007828	0.752810725006731
141667153	0.0072484076097597	0.0443688397760982	0.205176968328818	0.252658255764729	0.0503237897404752	0	0.0348799893278237	0	0.0610453329388637	0.0164150350686164	0.188453035862698	0	0.0194547912403526	0.00951119280719457	0.0744783598143692	0.0103933897841627	0	0.0255926119360388	0	0.656539710080343	0.774060597273639
141667137	0	0.0267756619484171	0.279097921463565	0.207461012900456	0.0739867663592129	0	0.0197004719964677	0	0.0556483339879411	0.0121122075929409	0.179227983561204	0	0.0165883688664414	0.00776769570736385	0.0481710342638399	0.0504154140482147	0	0.023047127303935	0	0.672022094320196	0.750828449141711
141667229	0.0447988582810569	0.0248757257935548	0.253398126475547	0.229332022928841	0.0918703619259618	0	0.0227311686296891	0.0188461747392176	0.0318713227653393	0.00817241450089762	0.144458736100301	0.00268982054901974	0.017053229413397	0.0100442031980478	0.0421735375373431	0.0308105191722591	0	0.0268737779895271	0	0.701615942500926	0.733132185310224
141667103	0.0665758706741546	0.0115126993610427	0.197328735174413	0.25350942472001	0.118009087500421	0	0.0272210949934465	0.0210489500676039	0.0337223370740098	0.0103977103532524	0.139162655382489	0	0.0183835823217048	0.00888606533181346	0.0471514801834774	0.0175919669679574	0.00122328839593618	0.0282750514982676	0	0.694352066945395	0.750426141671345
141667199	0	0.0531639213290155	0.189064683254304	0.237347291050483	0.08592957074361	0	0.0360110664639255	0.00710726817545159	0.0470373160436246	0.0161034288516815	0.204852385955224	0	0.0208690878296002	0.0117785592665367	0.0570028482764871	0.00194906201516427	0	0.0317835107448917	0	0.652473651421148	0.780185027897803
141667183	0.0561292531703345	0.0244550550700267	0.214214196652728	0.208635239674896	0.0347224356924706	0	0.0275689516550228	0.0257529555255757	0.0367779786556723	0.0206319433809058	0.158772766183763	0.00468061557585435	0.0218128169672274	0.00929787152509057	0.0636562970172181	0.0625339130151379	0	0.0303577102380769	0	0.662427453731136	0.766066862710048
141667263	0.00746964379805729	0.034136197952729	0.286957540044503	0.211652069898978	0.0806406779755709	0	0.0202745123042855	0.00465358688756422	0.045914378840793	0.00997463470924737	0.180795180316338	0	0.0172265053920827	0.00920273097740846	0.0502271953292312	0.017090611558976	0	0.0237845340142356	0	0.714147931475357	0.718028936700368
141667179	0.0500965752815303	0.0019976384098018	0.174659745466827	0.252115072765948	0.124396255446164	0	0.022867922977471	0.0127298922494449	0.0335649392786471	0.00553602441930155	0.140749550921852	0.00843207643243358	0.0158647585602978	0.0080299699014078	0.0684129720768997	0.051334775285597	0.00304107328152725	0.0261707572448495	0	0.667459020796372	0.77105505770709
141667227	0.0572561632060029	0	0.216268097514432	0.205219243237202	0.0657832799492352	0	0	0.00668122388926097	0.0403401195868627	0.00465729834244651	0.133763796873048	0.0106002891514054	0.0196495698419803	0.0129843298239055	0.0722186969139432	0.131662203002806	0.00317603535505123	0.019739653312417	0	0.679015193837942	0.750584091217971
141667195	0.0197835079304416	0.0152316869099131	0.257000133872922	0.202429061391616	0.0911338656490941	0	0.0170973600625622	0.0184705167695447	0.0362028217931949	0.00522032581710908	0.143298630922173	0.00339250514493139	0.0198650158903644	0.0104061230702104	0.0608141791058324	0.0719238573740499	0	0.0277304082960408	0	0.700031683641804	0.731960119624871
