Mixture	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic	P-value	Correlation	RMSE
4588	0.141684220216749	0	0.133037250024222	0.171133785406752	0.146043408834433	0	0.0478984635094276	0.019853467763082	0.0606488697475945	0.0105419608486035	0.120803259133875	0.0187588113827727	0.0193096920709493	0.0116612255219113	0.0522915481436291	0.0166912735699948	0.00347355118882392	0.0261692126371802	0	0.680447998577012	0.789612481635941
4596	0.0618707089540963	0	0.0795880558071528	0.157924673688026	0.0720983689034621	0	0.0569789577340875	0.0355913303524316	0.060103464569835	0	0.033896236552739	0.0567251716580306	0.0194936764291472	0.0116729578679757	0.104748621035368	0.190595621901195	0.0250342045708641	0.033677949975589	0	0.66328231083963	0.770634343795033
4604	0.22752084276587	0	0.108884733104799	0.176321023085313	0.105635058948185	0	0.0449704709993367	0.0185649753623275	0.0593655861775911	0.0249684101307244	0.0576716052389858	0.0366719315441673	0.01635903508856	0.00951186907944736	0.083026493122372	0	0.00288930285095785	0.0276386625013637	0	0.668956157689893	0.793122223581569
4581	0.0849701202254178	0	0.153070846396786	0.151908652055528	0.118719816663047	0	0.0514863608157837	0	0.0763483343231464	0.0240566057104699	0.113516441900877	0.0124098160772306	0.019005896613547	0.0108319766428439	0.0815762799532024	0.0668137541731129	0.00367874202590611	0.0316063564231017	0	0.680575252837638	0.777757302206857
4573	0.0838340832589254	0	0.107221211369927	0.13993940615293	0.0979062513849464	0	0.0723763165814281	0.0741958689614184	0.038192876502971	0.00407342325485757	0.0506705659952663	0.0529306541919734	0.0201363005852136	0.0105323876352841	0.102940395442705	0.100361606946053	0.0125086511540382	0.0321800005820629	0	0.649415905134718	0.785694918822565
4589	0.157518697761867	0	0.0964154044587388	0.18167740715474	0.124944325061266	0	0.056479070875335	0.0229261062949239	0.0510373444762077	0.0067425393982756	0.065276488403595	0.0309346407729771	0.0179696091794738	0.0121103338632506	0.0826956387026539	0.0580003218216618	0.00819200600065026	0.0270800657743837	0	0.677170596044808	0.788091733666832
4597	0.31041405272398	0	0.109478766781745	0.156835543357851	0.0927936664344731	0	0.0258592365174788	0.00661075566298767	0.0621511921326111	0.0377851897806847	0.0574702650530011	0.00736095523764569	0.015407844052301	0.00933053731064717	0.0785138354776609	0	0.00455312663748126	0.0254350328394519	0	0.678690506994501	0.790014396945415
4541	0.197009853952515	0	0.149093879531142	0.130731693194056	0.106106521130451	0	0.0299849573951213	0	0.0518756894046341	0.00281877015694496	0.0746403620552475	0.035752011075096	0.0117185163098092	0.00726838278027503	0.0980317485754778	0.0692890107298744	0.0104908004070801	0.025187803302276	0	0.68612767282884	0.770555500306262
4517	0.261676164050643	0	0.102712238707977	0.146542000892682	0.0707386639533606	0	0.01515132910893	0.0043736487612035	0.0643651959776838	0.00960382085596506	0.0639854404715367	0.0235852007127581	0.0130909517005576	0.00705058170772426	0.0804236195458783	0.108823829166672	0.008694564445484	0.0191827499409428	0	0.687490969706913	0.776150072286787
4525	0.226360962486465	0	0.0953543848461637	0.185266300638334	0.0801859363688291	0	0.0566422822804046	0.000430772290003532	0.0781654967386398	0.0201699292700538	0.0587558918876118	0.0368334826210686	0.015148900496294	0.00760117048690177	0.0826513779038778	0.0102827672404478	0.0131583823430246	0.0329919621018802	0	0.579898814481389	0.839562566217695
4533	0.170691979394108	0	0.0904951969841768	0.191582384563646	0.117022177225908	0	0.0403762412680312	0.002041954506249	0.0723884026720061	0.0259408783938685	0.0561221453666078	0.023873442065695	0.0158290363875802	0.00799365143501654	0.0822887074798988	0.0678028247107047	0.00683736842288491	0.028713609123619	0	0.685536356189021	0.785746265094865
4572	0.115962007555426	0	0.150111728370105	0.15098062948471	0.107301427703021	0	0.0357251190770463	0.0123377784144775	0.07608057423121	0.0198505719080632	0.137108785507086	0.00505440149810778	0.0213893930340812	0.0118873728974329	0.0512459060621101	0.068642989426121	0.00862014377032243	0.0277011710606785	0	0.694530351776698	0.77489149129585
4564	0.0391094767999239	0	0.20817081385757	0.13279767844403	0.127811500702561	0	0.0541366480819841	0.0146913714349247	0.0568832189597997	0.0179876233640881	0.121012068804192	0.00883269851143934	0.0212508338115674	0.0118761477813562	0.0597678307894886	0.083067626230632	0.0109936438528342	0.0316108185736089	0	0.683975266509421	0.76592572694185
4556	0.093146862920675	0	0.141349004614537	0.13918187740048	0.124105454160775	0	0.0316885644748411	0.00510787631512458	0.0649024365315724	0.0104985730995422	0.13846118378102	0.00943398828916634	0.0213026810055398	0.00873959261553433	0.06028499017447	0.11756480329185	0.00868466886898327	0.0255474424558879	0	0.663294683409226	0.786394534951638
4524	0.108586455852148	0	0.178814648240811	0.147827432610001	0.111038843086769	0	0.0483136755901317	0.0244422241270663	0.0573988607943864	0.0168657139204986	0.114746994943934	0.00527005979487057	0.0172123559195736	0.0105166751561837	0.0710916382912263	0.0567998136772005	0.0039706751992999	0.0271039327958988	0	0.688491748023202	0.768388820692229
4562	0.12030275630877	0	0.124372308509402	0.19133780324169	0.131203255266817	0	0.041824251910212	0.0130317121139132	0.0508621910482159	0.00634691171245872	0.139228166436094	0.0133241628731586	0.0174391804301985	0.0096243773907187	0.0724827622966796	0.0453188255465167	0.0049760935876953	0.0183252413274607	0	0.676677664735149	0.787474586038072
4570	0.176229145651884	0	0.111029852314538	0.168912166300133	0.118695406292589	0	0.0287943039562361	0.0231692622639614	0.059338135429459	0.0063541082112177	0.0847700361521833	0.0227285595347158	0.0207406212623577	0.00987098162287893	0.0747217726453712	0.0644146036158267	0.00758289675506945	0.0226481479915787	0	0.686020626707276	0.781472577667929
4546	0.157611689744928	0	0.107466378024791	0.189623358623934	0.119415258739788	0	0.0325616618321703	0.0125302953630175	0.055979879237276	0.00750338609123336	0.102242145015848	0.00759022678631346	0.0197813265419454	0.0102644048351553	0.0755088954857508	0.071305565878053	0.00891809937049626	0.0216974284292989	0	0.684450764773905	0.78311430692615
4554	0.141460636676607	0	0.120413192758794	0.185562042435679	0.103790459696562	0	0.0312370762831767	0.00695123978036795	0.0731808945161257	0.0312938263142565	0.0895471479514871	0.00986247987234364	0.0158399310923477	0.0109115427497738	0.0775457631736458	0.0719303649764467	0.00898699327341071	0.0214864084489757	0	0.675254361313047	0.784822428350649
4586	0.16738773125703	0	0.13839117695746	0.171266345264164	0.117784009362122	0	0.0314183811770793	0.018931224776203	0.0531525857043838	0.00689235120537107	0.129602923487181	0.0175185579472891	0.018997700046922	0.0101165785783019	0.0783923768114483	0.0142874696377215	0.00588439246344666	0.0199761953238762	0	0.673392163620053	0.785871186924149
4538	0.137563524021288	0	0.106119314264179	0.177759897487275	0.112796747598142	0	0.0466903666397318	0.0188360033177887	0.052774439837513	0.018197524607825	0.0767043659786318	0.0195106212058643	0.0167486030209427	0.0103389912257872	0.0753309348944326	0.0933003130435816	0.00753431681699757	0.0297940360400202	0	0.688247690019623	0.778120989466182
4530	0.0702286397264345	0	0.0983116388135304	0.165572391059297	0.141055161773248	0	0.0437402612157349	0.0131537054675676	0.0559069446171236	0.00441444128745393	0.0664272108975254	0.0336802614523542	0.0169015400789428	0.0100681590208993	0.0717532412926914	0.168074275644587	0.00820302270273564	0.0325091049498752	0	0.679735563383065	0.772226911769402
4514	0.0878484231281174	0	0.109216860724418	0.198154345853078	0.142760478997482	0	0.048838316615927	0.00792680808695822	0.0563710589394655	0.00398791723386343	0.102939189633096	0.0301798300461701	0.0184414729947018	0.00733671847124787	0.0741526582642319	0.0737665566211995	0.0140109175264693	0.0240684468635739	0	0.687707145978792	0.782446091982838
4577	0.0849325600322324	0	0.0895983192363046	0.171554630285612	0.115524737101961	0	0.0316320663424612	0.00625338018031395	0.0656420142532588	0.00933681784824389	0.0535467718119486	0.0297526328490292	0.0187880751088826	0.00957870729444761	0.0665480867074033	0.193939911845497	0.0155194351627006	0.0378518539397034	0	0.689619509067218	0.762881824615043
4593	0.156498377244722	0	0.134029237230675	0.205082653480608	0.115435409885934	0	0.0444160048084404	0.0257869932978937	0.0497511603101009	0.0104203999316101	0.108166828795363	0.0242614025080332	0.0158655422408911	0.00704192269960877	0.0698410657215281	0	0.00724066508958499	0.026162336755006	0	0.669396770100936	0.79017126064674
4585	0.200886951456688	0	0.107108429902829	0.189797175659595	0.120484675638772	0	0.0385280574492495	0.0153182103457837	0.0495508900659761	0.0128233689430017	0.074123947405887	0.0322687354682374	0.0198141141801623	0.0106840108471306	0.068406602177182	0.0280197725075889	0.00895218758797323	0.0232328703639437	0	0.651746595678925	0.804207731855745
4601	0.154636684752579	0	0.119402694880349	0.193353533150844	0.0950317680597922	0	0.0499723289131781	0.0294968157129802	0.0629624156605445	0.0317137291841098	0.0848850321897125	0.0221982271275843	0.0146537371883473	0.00938617019052163	0.0757859975857267	0.0250170395069705	0.000721431071245293	0.0307823948255142	0	0.67569325017162	0.786832705744634
